# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
126733,iic,,2025-05-30 22:35:34.388161,47528,0,9,5,4.800000190734863,,,,,0x2db31a88c85b3848,203.70123596191405,69.97824897766114,111.7103229522705,0.5602739,1.0628232,
126732,iic,S25A_may_20,2025-05-30 22:26:46.858114,47525,12,0,98,450.0,1026.5947,1110.3456,351.78662,,0x402537791c33b58e,210.62137135152284,68.82450363236636,118.6642130353124,0.5079318,0.95951587,
126731,iic,S25A_may_20,2025-05-30 22:17:58.083183,47525,12,0,99,449.99949645996094,1206.9879,1332.2502,399.91806,,0x402537791c33b58e,205.02352130832384,69.79120080075671,113.48195368321097,0.4764313,0.96751964,
126730,iic,S25A_may_20,2025-05-30 22:09:12.828278,47525,12,0,98,449.9992446899414,1287.4728,1411.3104,424.81305,,0x402537791c33b58e,198.9140189698505,70.57079690846089,107.78899348689819,0.48553714,0.962627,
126729,iic,S25A_may_20,2025-05-30 22:00:25.809672,47525,12,0,99,449.9992446899414,1216.0,1254.389,384.0632,,0x402537791c33b58e,192.43447998660292,71.13006262084347,101.72272433947079,0.4994212,0.9473423,
126728,iic,,2025-05-30 21:55:59.492925,47522,0,9,9,4.800000190734863,,,,,0x402537791c33b58e,188.60914611816406,71.34649848937988,97.6977596282959,0.48768818,0.9214625,
126727,iic,S25A_may_17,2025-05-30 21:47:11.985800,47519,12,0,98,449.99949645996094,873.60004,962.6007,393.96082,,0x45534c717920a779,193.2763011951737,71.06743830956783,102.51186932404029,0.51297295,0.939827,
126726,iic,S25A_may_17,2025-05-30 21:38:23.936370,47519,12,0,99,449.9992446899414,842.82794,954.45374,390.0342,,0x45534c717920a779,186.54202653894473,71.42318434212076,96.18945711222126,0.49790323,0.9318467,
126725,iic,S25A_may_17,2025-05-30 21:29:38.482762,47519,12,0,99,449.99974822998047,857.76324,986.2757,380.7791,,0x45534c717920a779,179.5809738695921,71.53430793033772,89.6418514539249,0.49596408,0.91780204,
126724,iic,S25A_may_17,2025-05-30 21:20:51.537334,47519,12,0,99,449.99974822998047,833.90497,933.96533,362.50964,,0x45534c717920a779,172.66350405899124,71.39407923712803,83.13455951633166,0.5166451,0.8763944,
126723,iic,,2025-05-30 21:16:14.687664,47516,0,9,7,4.800000190734863,,,,,0x45534c717920a779,169.3279825846354,71.20216528574626,79.52131271362305,0.57053685,0.84400934,
126722,iic,S25A_may_14,2025-05-30 21:07:26.579886,47513,12,0,100,449.99974822998047,851.94965,1040.104,348.76648,,0x5e9175912eb20dd6,184.65587080770464,71.47168481172021,94.41708180441785,0.5382238,0.91473395,
126721,iic,S25A_may_14,2025-05-30 20:58:41.300963,47513,12,0,100,449.99974822998047,933.19403,1127.519,390.14725,,0x5e9175912eb20dd6,177.72923863349268,71.51465879981197,87.90055118389984,0.5559623,0.9356878,
126720,iic,S25A_may_14,2025-05-30 20:49:56.485504,47513,12,0,98,449.99974822998047,938.43427,1121.2045,384.95718,,0x5e9175912eb20dd6,170.87826775785666,71.3097980058373,81.45818654736082,0.56543195,0.92997545,
126719,iic,S25A_may_14,2025-05-30 20:41:08.458599,47513,12,0,100,449.99949645996094,990.4313,1167.6246,393.75757,,0x5e9175912eb20dd6,164.23238482878577,70.8630004806898,75.22140890092992,0.5613745,0.9108699,
126718,iic,,2025-05-30 20:36:18.278825,47510,0,9,10,4.800000190734863,,,,,0x5e9175912eb20dd6,160.9271255493164,70.5170166015625,71.77410100301107,0.578501,0.8843334,
126717,iic,S25A_may_11,2025-05-30 20:27:30.474584,47507,12,0,99,450.00050354003906,743.4498,886.77094,351.66965,,0x60d386f298c53f1d,175.68436274696236,71.47474716416555,85.97704280680748,0.54624933,0.959287,
126716,iic,S25A_may_11,2025-05-30 20:18:45.329864,47507,12,0,98,449.99925231933594,779.85345,961.3874,362.97427,,0x60d386f298c53f1d,168.87490054677585,71.1969369413889,79.5769896918747,0.55775815,0.96008325,
126715,iic,S25A_may_11,2025-05-30 20:09:57.497965,47507,12,0,99,450.0,631.60657,797.63055,323.45013,,0x60d386f298c53f1d,162.32399071161473,70.68140365370554,73.4351634116628,0.6303856,0.94158673,
126714,iic,S25A_may_11,2025-05-30 20:01:08.585396,47507,12,0,98,450.00074768066406,749.40894,816.7876,380.60892,,0x60d386f298c53f1d,156.16790802466687,69.94733064912903,67.68755115954404,0.5782225,0.9251792,
