# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes
126402,iic,,2025-05-27 03:18:42.919327,47159,0,9,7,4.800000190734863,,,,,0x7d2b28f032f1bf5f,105.80911604563396,45.801679929097496,28.566803375879925,0.57795113,0.7466288,
126401,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 02:54:51.490033,47155,12,0,242,899.9987487792969,1066.2794,880.5315,524.7082,,0xbc6aabff2aee7de,312.175277489731,43.05616919134081,-31.44886540506304,0.5763173,0.699985,
126400,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 02:38:32.806830,47155,12,0,187,899.9994964599609,869.4563,632.3935,434.5111,,0xbc6aabff2aee7de,329.24149967447914,44.58933774820964,-55.89616166178386,0.5168548,0.598208,
126399,iic,,2025-05-27 02:34:48.703362,47153,0,9,6,4.800000190734863,,,,,0xbc6aabff2aee7de,330.33419522372157,45.68874844637784,-53.02404906532981,0.49791095,0.66556424,
126398,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 02:18:18.752113,47150,12,0,189,900.00048828125,914.5399,701.5781,479.5827,,0xbc6aabff2aee7de,331.7720131584711,46.92557830609243,-49.98090265923251,0.5013221,0.63466465,
126397,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 02:02:04.275295,47150,12,0,183,899.999755859375,1655.1194,1189.7921,877.92303,,0xbc6aabff2aee7de,334.1741111817737,48.681339970726405,-44.86126647658179,0.47592744,0.82037985,
126396,iic,,2025-05-27 01:58:22.237991,47148,0,9,6,4.800000190734863,,,,,0xbc6aabff2aee7de,335.6518027565696,49.607913277365945,-41.624792792580344,0.47560948,0.8370353,
126395,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 01:42:01.503523,47145,12,0,184,900.0010070800781,1885.4221,1422.9641,1075.3501,,0xbc6aabff2aee7de,337.54810198858826,50.61582100100634,-38.202311197916664,0.4286123,0.8617248,
126394,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 01:25:42.785334,47145,12,0,182,899.9989776611328,2207.091,1549.3848,1028.1924,,0xbc6aabff2aee7de,340.6500523397367,51.99015764210322,-32.45227515338218,0.4186956,0.9228722,
126393,iic,,2025-05-27 01:19:54.009895,47143,0,9,28,4.800000190734863,,,,,0xbc6aabff2aee7de,342.66352982954544,52.73094807249127,-28.75533300457579,0.41566953,0.94087356,
126392,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 01:03:37.600661,47140,12,0,183,900.0,1597.4027,1108.1057,725.84485,,0xbc6aabff2aee7de,345.33999093286997,53.5206261512694,-24.19949439565882,0.4233518,0.79477924,
126391,iic,EN1_S25A_run0001_postMer_obs0005,2025-05-27 00:47:22.589516,47140,12,0,182,900.0,2065.6228,1460.183,852.1353,,0xbc6aabff2aee7de,349.09115985191033,54.36923325421059,-17.853237261837474,0.42816597,0.92874056,
126390,iic,,2025-05-27 00:39:22.291146,47138,0,9,14,4.800000190734863,,,,,0xbc6aabff2aee7de,348.4980886358964,54.70346350418894,-9.744251125737241,0.4250693,0.81064135,
126389,iic,S25A_may_25,2025-05-27 00:30:35.587066,47135,12,0,100,450.0,1198.847,884.4858,323.00296,,0x461e981e06994e10,243.1785050577192,53.911736236875925,147.11934096303153,0.47211304,0.95573,
126388,iic,S25A_may_25,2025-05-27 00:21:49.041687,47135,12,0,100,450.00025177001953,1358.923,1041.4763,359.92172,,0x461e981e06994e10,241.05741798818408,55.74141662749485,145.43958354589358,0.45402488,1.0037594,
126387,iic,,2025-05-27 00:17:51.624138,47133,0,9,6,4.800000190734863,,,,,0x461e981e06994e10,239.79822887073863,56.73668046431108,144.25428910688922,0.4399423,1.0195992,
126386,iic,S25A_may_22,2025-05-27 00:09:04.503801,47130,12,0,99,450.00025177001953,1034.7222,824.78094,278.20465,,0x2d0a2d2c6acc972b,241.44057652459074,55.416599369528306,145.7462747851808,0.5121917,1.0049323,
126385,iic,S25A_may_22,2025-05-27 00:00:19.105621,47130,12,0,99,450.00025177001953,1269.3966,931.19745,335.44754,,0x2d0a2d2c6acc972b,239.15498773776108,57.214089532593384,143.89824220283546,0.45638072,1.0305835,
126384,iic,S25A_may_22,2025-05-26 23:51:34.103996,47130,12,0,99,450.00050354003906,1415.9745,1098.8032,380.51956,,0x2d0a2d2c6acc972b,236.643966981514,58.96552851691318,141.82067234671894,0.41878977,1.0492082,
126383,iic,S25A_may_22,2025-05-26 23:42:45.613416,47130,12,0,100,450.00025177001953,1520.3654,1260.2772,419.3843,,0x2d0a2d2c6acc972b,233.8829136938598,60.65782852552424,139.48761494954428,0.40144438,1.066245,
126382,iic,,2025-05-26 23:37:01.435928,47128,0,9,7,4.800000190734863,,,,,0x2d0a2d2c6acc972b,231.90078608194986,61.69089889526367,133.92109139760336,0.400546,1.0415457,
126381,iic,,2025-05-26 23:26:32.782685,47125,0,0,21,10.0,,,,,0xa9deadb055f834f,228.94196692178414,61.879938613536744,50.18984772438227,0.40576488,0.98136157,"z=3.25, seeing=0.55, AG2(no fitting) and AG4, also referred to AgFocus in PfsPlotActor. Very thin clouds passing. by arai@stn"
126380,iic,,2025-05-26 23:24:31.678814,,0,0,1,2.0,,,,,0xa9deadb055f834f,226.84442647298178,62.83523686726888,48.235922495524086,0.5134129,0.83726007,
126379,iic,,2025-05-26 23:23:15.137870,,0,0,0,,,,,,0xa9deadb055f834f,232.22799682617188,61.5705680847168,138.06356811523438,,,
126378,iic,S25A_may_18,2025-05-26 23:13:38.032077,47120,12,0,108,450.00050354003906,741.56525,644.8816,228.61351,,0x82f1be74e95f6cd,230.46857561383928,62.45300196282874,136.54488601332986,0.5203966,0.72243726,
126377,iic,S25A_may_18,2025-05-26 23:04:52.789242,47120,12,0,100,450.00025177001953,956.9823,884.0565,305.7246,,0x82f1be74e95f6cd,226.85565937099173,64.07653047552157,133.37510901304026,0.53155875,0.8017808,
126376,iic,S25A_may_18,2025-05-26 22:56:07.560615,47120,12,0,98,450.00025177001953,1124.3617,986.8286,319.50525,,0x82f1be74e95f6cd,222.99185567942973,65.53865310746401,129.93341459477614,0.50994086,0.8553981,
126375,iic,S25A_may_18,2025-05-26 22:47:21.897851,47120,12,0,98,450.00025177001953,1228.1765,1208.6683,366.51328,,0x82f1be74e95f6cd,218.70597328147306,66.88830969176317,126.06510243682087,0.5008413,0.8948663,
126374,iic,,2025-05-26 22:42:29.434401,47117,0,9,10,4.800000190734863,,,,,0x82f1be74e95f6cd,216.13087056477863,67.57021026611328,123.4288818359375,0.5484709,0.79962283,
126373,iic,S25A_may_15,2025-05-26 22:33:41.736675,47114,12,0,101,450.00050354003906,978.6298,849.6142,279.42603,,0x49c800e183feac3c,223.62959710482895,65.30664787856229,130.50447706401056,0.5945262,0.9194874,
126372,iic,S25A_may_15,2025-05-26 22:24:56.910574,47114,12,0,102,450.00025177001953,785.2463,687.4799,240.57198,,0x49c800e183feac3c,219.40916494974275,66.67665703005908,126.70335421678496,0.60859686,0.84752566,
126371,iic,S25A_may_15,2025-05-26 22:16:11.126640,47114,12,0,102,450.00050354003906,319.36313,272.9713,88.03678,,0x49c800e183feac3c,214.7417065876286,67.91775747159632,122.45087447747952,0.68234426,0.57920945,
126370,iic,S25A_may_15,2025-05-26 22:07:25.593066,47114,12,0,102,450.00050354003906,471.5803,425.1232,145.00392,,0x49c800e183feac3c,209.55166730182927,69.01941163598038,117.67684899306879,0.7221772,0.69493335,
126369,iic,,2025-05-26 22:02:39.144235,47112,0,9,11,4.800000190734863,,,,,0x49c800e183feac3c,206.57525825500488,69.51824283599854,114.59833860397339,0.6477648,0.66990745,
126368,iic,S25A_may_12,2025-05-26 21:53:51.714040,47109,12,0,100,450.0007553100586,865.7381,725.8034,268.3892,,0x260fb4e46528f4e9,218.1233044524691,67.03832688972132,125.53652711175567,0.55621576,0.76761734,
126367,iic,S25A_may_12,2025-05-26 21:45:06.527221,47109,12,0,100,449.99925231933594,1143.5396,1093.0679,403.52493,,0x260fb4e46528f4e9,213.2870078774827,68.24731783131462,121.1173006883308,0.5475233,0.90838265,
126366,iic,S25A_may_12,2025-05-26 21:36:21.512714,47109,12,0,99,450.00025939941406,899.54706,997.1941,357.56342,,0x260fb4e46528f4e9,207.9884083043391,69.29594996466709,116.23200846916467,0.6040383,0.8882672,
126365,iic,S25A_may_12,2025-05-26 21:27:36.218404,47109,12,0,100,450.0009994506836,888.7233,939.5766,326.3715,,0x260fb4e46528f4e9,202.18567653674984,70.17057807884406,110.84221034263497,0.6204525,0.8545089,
126364,iic,,2025-05-26 21:22:48.650521,47107,0,9,10,4.800000190734863,,,,,0x260fb4e46528f4e9,198.8183558146159,70.55298436482748,107.31878026326497,0.63067013,0.8244205,
126363,iic,S25A_may_9,2025-05-26 21:13:55.567216,47104,12,0,102,449.9987487792969,691.23,688.1082,238.2506,,0x1d8a2c191cc9ef4,208.9038176001572,69.12941023663777,117.07951656434594,0.61151385,0.8505909,
126362,iic,S25A_may_9,2025-05-26 21:05:10.543862,47104,12,0,100,450.0017547607422,866.55255,879.35016,327.55914,,0x1d8a2c191cc9ef4,203.1303759522699,70.04263191792502,111.72305753337803,0.5707359,0.89767176,
126361,iic,S25A_may_9,2025-05-26 20:56:25.010499,47104,12,0,100,450.0012512207031,913.51306,969.74725,353.66238,,0x1d8a2c191cc9ef4,196.9612936902402,70.748278413839,105.96421969589309,0.55457723,0.9165067,
126360,iic,S25A_may_9,2025-05-26 20:47:37.220592,47104,12,0,100,449.9987564086914,835.32623,806.6928,296.91635,,0x1d8a2c191cc9ef4,190.39535522460938,71.23684430478224,99.81046621597821,0.54271036,0.81327355,
126359,iic,,2025-05-26 20:46:17.825596,,0,0,10,3.0,,,,,0x1d8a2c191cc9ef4,186.63008626302084,71.4166019984654,96.26753743489583,0.5866756,0.9420652,
126358,iic,,2025-05-26 20:40:24.081081,47099,0,9,0,4.800000190734863,,,,,0x1d8a2c191cc9ef4,190.9388168334961,69.09637298583985,98.88770751953125,,,
126357,iic,S25A_may_0,2025-05-26 20:31:36.864595,47096,12,0,98,449.99925231933594,767.84076,731.7594,319.7121,,0x5a660b4a275b2bb7,249.1026265875337,48.62137373328814,151.56662777353665,0.5428882,0.90631336,
126356,iic,S25A_may_0,2025-05-26 20:22:52.029272,47096,12,0,100,450.00050354003906,1011.28625,981.1544,415.85083,,0x5a660b4a275b2bb7,247.46793156713989,50.53078024185712,150.39467199524836,0.5013864,0.94735175,
126355,iic,S25A_may_0,2025-05-26 20:14:06.615292,47096,12,0,100,449.9980010986328,1045.3163,1032.9934,395.76733,,0x5a660b4a275b2bb7,245.68928770758026,52.427670284290215,149.07594724436896,0.5004137,0.9825969,
126354,iic,S25A_may_0,2025-05-26 20:05:18.798352,47096,12,0,100,449.99725341796875,1028.6658,1000.0959,437.84024,,0x5a660b4a275b2bb7,243.75029857123076,54.302056896152784,147.5931553627128,0.52626246,0.9614465,
126353,iic,,2025-05-26 20:00:27.159335,47093,0,9,18,4.800000190734863,,,,,0x5a660b4a275b2bb7,242.40245686406675,55.50409598972487,146.46944692860478,0.63468117,0.84822,
126352,agcc,,2025-05-26 19:54:43.203588,,0,0,1,1.0,,,,,0x5a660b4a275b2bb7,240.02493286132812,57.42196083068848,144.62440490722656,,,
126351,iic,,2025-05-26 19:53:43.481087,,0,0,1,2.0,,,,,0x5a660b4a275b2bb7,239.79798889160156,57.593055725097656,144.3763885498047,0.5572065,0.89660937,
126350,iic,,2025-05-26 19:51:46.171476,,0,0,0,,,,,,0x5a660b4a275b2bb7,228.62535095214844,47.38365936279297,45.76994705200195,,,
126349,iic,,2025-05-26 19:38:44.962510,47085,0,0,21,10.0,,,,,0x353dfe8d259ffbb8,226.13116987361465,49.020516417747324,43.50689697265625,0.7573964,0.9617384,"z=3.18, seeing=0.7 by arai@stn"
