# visit_id,description,sequence_name,issued_at,iic_sequence_id,n_sps_exposures,n_mcs_exposures,n_agc_exposures,avg_exptime,eet_b,eet_r,eet_n,eet_m,pfs_design_id,avg_azimuth,avg_altitude,avg_insrot,seeing_median,transparency_median,notes,visit_set_notes
131645,iic,GE_XMMLSS_S25B_run0003_DEEP_obs0001,2025-09-25 02:17:14.698491,52908,12,0,193,900.0009918212891,1334.1417,1451.5104,1085.8678,,0x7075eeb93edcdfbc,181.23005384499405,65.35310162684713,91.22678434386734,0.63644904,0.99930197,,
131644,iic,,2025-09-25 02:14:07.397846,52905,0,8,6,4.800000190734863,,,,,0x7075eeb93edcdfbc,175.77930268787202,65.3227063133603,86.06673903692337,0.62702507,0.9876305,,
131643,iic,GE_XMMLSS_S25B_run0003_DEEP_obs0001,2025-09-25 01:58:01.792226,52902,12,0,190,900.0007476806641,1217.0396,1220.7467,964.5723,,0x7075eeb93edcdfbc,169.76386134830986,64.99529348458518,80.40889932226948,0.60896754,1.0007592,,
131642,iic,GE_XMMLSS_S25B_run0003_DEEP_obs0001,2025-09-25 01:41:43.693671,52902,12,0,192,899.9994964599609,1257.1045,1203.4786,783.5915,,0x7075eeb93edcdfbc,160.669578809862,64.02130561927696,71.85680278431286,0.60502845,0.98950535,,
131641,iic,,2025-09-25 01:38:33.624668,52899,0,8,6,4.800000190734863,,,,,0x7075eeb93edcdfbc,155.7963649204799,63.2390007745652,67.30312674386161,0.5788575,0.9869682,,
131640,iic,GE_XMMLSS_S25B_run0003_DEEP_obs0001,2025-09-25 01:22:24.052990,52896,12,0,190,900.0017547607422,946.64276,1000.59174,639.0804,,0x7075eeb93edcdfbc,150.7715214606658,62.13104594473451,62.613874390369325,0.589193,0.99480116,,
131639,iic,GE_XMMLSS_S25B_run0003_DEEP_obs0001,2025-09-25 01:06:06.115574,52896,12,0,192,899.9984893798828,1398.4253,1325.0497,807.22363,,0x7075eeb93edcdfbc,143.558575597986,60.05307777702034,55.953587083692675,0.5427642,1.0113436,,
131638,iic,,2025-09-25 01:02:46.614477,52893,0,8,7,4.800000190734863,,,,,0x7075eeb93edcdfbc,139.80475317913553,58.73178017657736,52.54341905013375,0.57826084,0.9909618,,
131637,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0001,2025-09-25 00:54:07.783995,52890,12,0,52,449.99825286865234,474.86377,528.0912,263.83313,,0x137bbbd9c9fbe1cc,135.1651377360026,57.45510657174247,48.3715332757859,0.6130244,0.6946712,,
131636,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0001,2025-09-25 00:45:19.007316,52890,12,0,103,450.0010070800781,439.5645,517.2131,249.08162,,0x137bbbd9c9fbe1cc,132.46991534394343,56.084440222108995,45.968269679857336,0.5896389,1.0017008,,
131635,iic,,2025-09-25 00:41:58.987362,52887,0,8,8,4.800000190734863,,,,,0x137bbbd9c9fbe1cc,130.74205871582032,55.099627075195315,44.46163909912109,0.60367626,0.9929099,,
131634,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0003,2025-09-25 00:33:20.126654,52884,12,0,102,449.99950408935547,490.07916,547.09656,256.08087,,0x16a264894287984e,128.02465570961556,52.92110932512981,42.03453428687119,0.6207439,0.8402451,,
131633,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0003,2025-09-25 00:24:34.188752,52884,12,0,104,449.99950408935547,458.07986,507.8157,222.69537,,0x16a264894287984e,125.7067464801113,51.28189181825191,40.03286095213092,0.6600649,0.822229,,
131632,iic,,2025-09-25 00:20:50.479617,52881,0,8,12,4.800000190734863,,,,,0x16a264894287984e,124.3994878133138,50.25244163744377,38.92471405954072,0.70107996,0.8818209,,
131631,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0002,2025-09-25 00:12:14.206493,52878,12,0,101,450.0010070800781,405.04083,460.04352,215.02357,,0x3df080252c0eb963,124.2835549415626,49.17105921853352,38.75091304685095,0.67846584,0.85976076,,
131630,iic,GE_XMMLSS_S25B_run0003_WIDE_obs0002,2025-09-25 00:03:31.643434,52878,12,0,103,449.99825286865234,381.12457,455.29953,206.08778,,0x3df080252c0eb963,122.29917553887852,47.47343033868909,37.07374983709216,0.69867504,0.8385914,,
131629,iic,,2025-09-24 23:57:47.370577,52875,0,8,8,4.800000190734863,,,,,0x3df080252c0eb963,124.19365356445313,47.32536315917969,35.34155555725098,0.7980244,0.8196972,,
131628,iic,GE_D23_S25B_run0003_WIDE_obs0001,2025-09-24 23:48:10.094405,52872,12,0,113,449.999755859375,317.88892,399.79062,202.262,,0x1c37b810b7038da1,193.81607136327264,69.18592921857793,13.05160874522205,0.6339598,0.8990341,,
131627,iic,GE_D23_S25B_run0003_WIDE_obs0001,2025-09-24 23:39:22.124041,52872,12,0,103,450.00000762939453,322.37744,421.83893,209.14575,,0x1c37b810b7038da1,187.3560473308471,69.58740724572813,6.989603496404086,0.62373704,0.89378715,,
131626,iic,,2025-09-24 23:35:59.393145,52869,0,8,9,4.800000190734863,,,,,0x1c37b810b7038da1,183.55043707953558,69.74425760904948,3.3970457712809243,0.65254897,0.855053,,Focus value was updated to Z=3.23 by terai@stn
131625,iic,GE_D23_S25B_run0003_WIDE_obs0000,2025-09-24 23:19:55.457451,52866,12,0,190,899.9990081787109,652.86694,910.4144,621.2773,,0x3a63ea58ce344ca4,176.45295222725454,70.49573190443785,-3.260703069073566,0.5852755,0.96792984,,
131624,iic,GE_D23_S25B_run0003_WIDE_obs0000,2025-09-24 23:03:38.152147,52866,12,0,192,900.0007476806641,594.767,825.20386,557.123,,0x3a63ea58ce344ca4,164.6053613836115,69.86320620450107,-14.38477629624404,0.66619533,0.9535409,,
131623,iic,,2025-09-24 22:58:58.649365,52863,0,8,6,4.800000190734863,,,,,0x3a63ea58ce344ca4,160.46467880975632,69.3306870233445,-13.925489698137556,0.6966246,0.9566122,,
131622,iic,SSP_CO_S25B_Sep_54,2025-09-24 22:42:51.095926,52860,12,0,190,900.0015106201172,605.94794,760.0066,408.12308,,0x6b653928244af6a9,195.690459043648,72.18861118827279,104.82744147833877,0.81187797,0.8847917,,
131621,iic,SSP_CO_S25B_Sep_54,2025-09-24 22:26:33.883774,52860,12,0,193,900.0,456.158,641.8906,310.27795,,0x6b653928244af6a9,182.39706006900283,72.78823288713006,92.33697750278837,0.934442,0.8812051,,
131620,iic,,2025-09-24 22:22:30.018244,52857,0,8,14,4.800000190734863,,,,,0x6b653928244af6a9,174.77697176546664,72.74404164907095,85.14760115339949,1.0840315,0.8133226,,
131619,iic,SSP_CO_S25B_Sep_48,2025-09-24 22:06:25.796614,52854,12,0,191,900.0012359619141,327.9607,451.80557,302.34933,,0x6652a86c0754bad1,171.81223852889656,71.59457923351317,82.37726069119206,0.9997528,0.80365896,,
131618,iic,SSP_CO_S25B_Sep_48,2025-09-24 21:50:10.527106,52854,12,0,191,899.9974975585938,219.58961,292.01486,200.82028,,0x6652a86c0754bad1,159.64109328147947,70.65255030141486,70.96778242146067,1.172886,0.8206025,,
131617,iic,,2025-09-24 21:46:24.013886,52851,0,8,12,4.800000190734863,,,,,0x6652a86c0754bad1,153.3288671320135,69.89340487393466,65.09780698834044,1.0096847,0.77606493,,
131616,iic,SSP_CO_S25B_Sep_57,2025-09-24 21:30:19.927596,52848,12,0,189,899.9982299804688,507.9326,681.9069,452.01074,,0x4013c8b5225479c3,146.5218353674091,70.90932166670747,58.74815215661847,0.8832107,0.89224696,No available guide star in CAM2 and CAM3 by terai@stn,No available guide star in CAM2 and CAM3 by terai@stn
131615,iic,SSP_CO_S25B_Sep_57,2025-09-24 21:14:07.847643,52848,12,0,191,900.000244140625,690.20593,896.63275,479.9234,,0x4013c8b5225479c3,137.0423334983248,68.55216629386882,50.104812014507566,0.79924566,0.91836023,No available guide star in CAM2 and CAM3 by terai@stn,No available guide star in CAM2 and CAM3 by terai@stn
131614,iic,,2025-09-24 21:09:45.142174,52845,0,8,19,4.800000190734863,,,,,0x4013c8b5225479c3,132.3586305658868,67.05701219274643,45.928621008041056,0.7820429,0.89533687,,
131613,iic,SSP_CO_S25B_Sep_66,2025-09-24 20:53:40.014953,52842,12,0,190,899.9984893798828,583.6635,683.3864,430.2054,,0x3934caedfd2c1b53,125.7327872849512,67.22043865934758,39.94272009781965,0.70331544,0.9058655,retake for 131607 by terai@stn,
131612,iic,SSP_CO_S25B_Sep_66,2025-09-24 20:37:22.232271,52842,12,0,190,899.9997406005859,724.24677,811.4271,468.6349,,0x3934caedfd2c1b53,119.75053600000898,63.987352446308286,34.89558717021792,0.64925396,0.9062941,retake for 131606 by terai@stn,
131611,iic,,2025-09-24 20:34:11.976695,52839,0,8,5,4.800000190734863,,,,,0x3934caedfd2c1b53,116.87127484773335,62.06190872192383,32.609678168045846,0.6556366,0.8930694,,
131610,iic,SSP_CO_S25B_Sep_67,2025-09-24 20:18:06.598252,52836,12,0,191,899.9985046386719,562.4463,615.715,434.44583,,0x557a41bb46d315d9,113.0459132182069,58.90301646140475,29.59841602713881,0.72816277,0.9114422,,
131609,iic,SSP_CO_S25B_Sep_67,2025-09-24 20:01:50.113914,52836,12,0,192,899.9982299804688,602.30206,633.8993,398.41763,,0x557a41bb46d315d9,109.52777428565088,55.35522147835075,27.045394154338094,0.73787993,0.90424216,,
131608,iic,,2025-09-24 19:58:30.410211,52833,0,8,7,4.800000190734863,,,,,0x557a41bb46d315d9,107.80957263448964,53.36671796052352,25.89837646484375,0.7138881,0.8725605,,
131607,iic,SSP_CO_S25B_Sep_66,2025-09-24 19:41:05.258867,52830,12,0,207,899.9997406005859,563.15234,580.0681,424.40158,,0x3934caedfd2c1b53,106.68157565564994,51.896925510268616,25.139223112542947,0.7045814,0.8787235,Taken with the test version convergence software by mistake by terai@stn,Taken with the test version convergence software by mistake by terai@stn
131606,iic,SSP_CO_S25B_Sep_66,2025-09-24 19:24:53.426074,52830,12,0,192,899.9982452392578,545.20984,555.633,326.31628,,0x3934caedfd2c1b53,103.99538936862697,48.072820549506645,23.50120999224774,0.7307372,0.85787594,Taken with the test version convergence software by mistake by terai@stn,Taken with the test version convergence software by mistake by terai@stn
131605,iic,,2025-09-24 19:21:30.698163,52827,0,8,8,4.800000190734863,,,,,0x3934caedfd2c1b53,102.68439880371093,45.997966613769535,22.782912216186524,0.78123575,0.84699607,,
131604,iic,,2025-09-24 19:15:44.022279,,0,0,1,2.0,,,,,0x3934caedfd2c1b53,120.49962615966797,49.044596354166664,7.79843266805013,0.75953764,0.8368095,,
